id,chapter,year,text
2020.acl-main.158.txt,5 Discussion,2020,it remains to be seen to just what extent contemporary artificial systems do the same.
2020.acl-main.158.txt,5 Discussion,2020,"this understanding will be further advanced by new targeted-evaluation test suites covering a still wider variety of syntactic phenomena, additional trained models with more varied hyperparameters and randomization seeds, and new architectural innovations."
2020.acl-main.158.txt,5 Discussion,2020,this work addresses multiple open questions about syntactic evaluations and their relationship to other language model assessments.
2020.acl-main.159.txt,5 Conclusions,2020,"nonetheless, the german plural system continues to challenge ed architectures."
2020.acl-main.160.txt,5 Discussion,2020,one possibility would be to include infelicitous “colorless green ideas” sentences with grammatical syntax (cf.
2020.acl-main.160.txt,5 Discussion,2020,"the possibility of side-channel information is already known in relation to these higher-level tasks (e.g., poliak et al., 2018; geva et al., 2019), and various challenge data sets have been constructed to mitigate it in different ways (levesque et al., 2011; chao et al., 2017; dua et al., 2019; lin et al., 2019; dasigi et al., 2019)."
2020.acl-main.160.txt,5 Discussion,2020,"the two have similar reasoning: from an engineering perspective, a family of models that is capable of inducing syntax is useful because it may be expected to improve performance on downstream tasks."
2020.acl-main.160.txt,5 Discussion,2020,"uniting these with a collection of hard sentence types (e.g., marvin and linzen, 2018; warstadt et al., 2019) in something like a syntax-focused qa challenge set would provide new insights into which families of models capture the practical benefits of true hierarchical syntactic representation."
2020.acl-main.161.txt,7 Conclusions,2020,a more sophisticated model would incorporate similar ideas.
2020.acl-main.161.txt,7 Conclusions,2020,an analogue of this would be adversarial examples used in computer vision.
2020.acl-main.161.txt,7 Conclusions,2020,it provides a springboard to further interesting applications and research on suspense in storytelling.
2020.acl-main.161.txt,7 Conclusions,2020,"our overall findings suggest that by implementing concepts from psycholinguistic and economic theory, we can predict human judgements of suspense in storytelling."
2020.acl-main.161.txt,7 Conclusions,2020,"strong psycholinguistic claims about suspense are difficult to make due to several weaknesses in our approach, which highlight directions for future research: the proposed model does not have a higher-level understanding of event structure; most likely it picks up the textual cues that accompany dramatic changes in the text."
2020.acl-main.162.txt,6 Conclusion,2020,we hope this resource can benefit future research into developing techniques to model and understand human responses to document sized text.
2020.acl-main.163.txt,6 Conclusion,2020,"in future, we aim to refine our generative model to better emphasise this difference of the two tasks."
2020.acl-main.163.txt,6 Conclusion,2020,the proposed model is also suitable for other translation tasks between two modalities.
2020.acl-main.164.txt,8 Conclusion,2020,"finally, we would like to note that all of our experiments were performed with english language models, and it remains an open question how the trade-off between ease of human detection and ease of automatic detection might differ for languages that are very different from english."
2020.acl-main.164.txt,8 Conclusion,2020,identifying ways to improve the language models and decoding strategies we use in order to generate text that is both exciting (ie.unlikely) and semantically plausible.2.
2020.acl-main.164.txt,8 Conclusion,2020,this variance in likelihood is what makes human-written text interesting and exciting to read.
2020.acl-main.164.txt,8 Conclusion,2020,we therefore suggest three prongs for future research: 1.
2020.acl-main.165.txt,6 Conclusions,2020,"moreover, we remark that our approach can be extended to other multi-domain or multi-task nlp problems."
2020.acl-main.165.txt,6 Conclusions,2020,we also show mixing method can be combined with embedding based methods to make further improvement.
2020.acl-main.166.txt,5 Conclusion,2020,"in the future, we will investigate how to extend the cg to support hierarchical topic management in conversational systems."
2020.acl-main.167.txt,5 Conclusions,2020,future work will focus on incorporating better encoding of the amr graph into the current system and exploring data augmentation techniques leveraging the proposed approach.
2020.acl-main.170.txt,8 Conclusions,2020,future research directions include adaptive dropout rates for different merges and an in-depth analysis of other pathologies in learned token embeddings for different segmentations.
2020.acl-main.171.txt,6 Discussion,2020,can the nar model perfectly recover the ar model’s performance with much larger monolingual datasets?
2020.acl-main.171.txt,6 Discussion,2020,"other work in nmt has examined this issue in the context of backtranslation (e.g., edunov et al.(2018)), and we expect the conclusions to be similar in the nar-mt case."
