id,chapter,year,text
2020.acl-main.223.txt,5 Conclusion,2020,we conclude with a number of future research avenues.
2020.acl-main.224.txt,6 Conclusion,2020,future work will validate the effectiveness of this method on more varied data-to-text generation tasks.
2020.acl-main.224.txt,6 Conclusion,2020,"this serialized plan is more compatible with the output sequence, making the information alignment between the input and output easier."
2020.acl-main.225.txt,8 Conclusion,2020,"in future work, we plan to incorporate these features into co-creation systems which assist humans in the writing process."
2020.acl-main.225.txt,8 Conclusion,2020,"we hope that our work encourages more investigation of infilling, which may be a key missing element of current writing assistance tools."
2020.acl-main.226.txt,5 Conclusions and Outlook,2020,"we propose a framework called inset to decouple three aspects of the task (understanding, planning, and generation) and address them in a unified manner."
2020.acl-main.227.txt,7 Conclusions,2020,the guider network provides a plan-ahead mechanism for next-word selection.
2020.acl-main.228.txt,6 Conclusion and Future Work,2020,"by performing analysis on gigaword, we find that there exists room to improve summarization performance with better post-ranking algorithms, a promising direction for future research."
2020.acl-main.228.txt,6 Conclusion and Future Work,2020,"moving forward, we would like to apply this framework to other retrieve-and-edit based generation scenarios such as dialogue, conversation, and code generation."
2020.acl-main.229.txt,6 Discussion,2020,"for instance, developing agents that are robust to variations in both visual appearance and instruction descriptions is an important next step."
2020.acl-main.229.txt,6 Discussion,2020,there are a few future directions to pursue.
2020.acl-main.230.txt,6 Conclusions and Future Work,2020,"in the future, we aim to extend our framework to extract events from videos, and make it scalable to new event types."
2020.acl-main.230.txt,6 Conclusions and Future Work,2020,"we will also apply our extraction results to downstream applications including cross-media event inference, timeline generation, etc."
2020.acl-main.231.txt,8 Discussion,2020,"future work might explore methods for incorporating richer learned representations both of the diverse visual observations in videos, and the narration that describes them, into such models."
2020.acl-main.231.txt,8 Discussion,2020,we hope that future work will continue to evaluate broadly.
2020.acl-main.232.txt,7 Conclusion and Future Work,2020,"in the future, richer representations of the dialogue history (e.g.by using bert (devlin et al., 2019) or of past builder actions) combined with de-noising of the human data and perhaps more exhaustive data augmentation should produce better output sequences."
2020.acl-main.234.txt,6 Conclusion and Related Work,2020,"studying this type of difference between expressive models and their less expressive, restricted variants remains an important direction for future work."
2020.acl-main.235.txt,6 Conclusions and Future Work,2020,further study in this direction may be interesting.
2020.acl-main.236.txt,5 Conclusion,2020,"we hope this work inspires future research on better understanding the differences between embedding methods, and on designing simpler and more efficient models."
2020.acl-main.237.txt,8 Conclusion,2020,a potential future research direction is to bridge the gap between this simple bootstrapping paradigm and the incorporation of user free-form responses to allow the system to handle free-text responses.
2020.acl-main.238.txt,6 Conclusion,2020,"in the future, we would like to jointly learn discrete representations of entities as well as relations."
2020.acl-main.238.txt,6 Conclusion,2020,our approaches learn to represent entities in a kg as a vector of discrete codes in an end-to-end fashion.
2020.acl-main.240.txt,6 Conclusion,2020,"future work could find additional modular uses of mlms, simplify maskless pll computations, and use plls to devise better sentence- or document-level scoring metrics."
2020.acl-main.242.txt,5 Conclusion and Future Directions,2020,"the theoretical underpinnings of our poscal idea are not explored in detail here, but developing formal statistical support for these ideas constitutes interesting future work."
2020.acl-main.243.txt,10 Conclusion,2020,another direction is to improve the sources of weak supervision and such as interactive new constraints provided by users.
2020.acl-main.243.txt,10 Conclusion,2020,"finally, it would be interesting to explore alternative training methods for these models, such as reducing reliance on hard sampling through better relaxations of structured models."
2020.acl-main.243.txt,10 Conclusion,2020,induction of grounded control states opens up many possible future directions for this work.
2020.acl-main.245.txt,6 Discussion,2020,additional related work.
2020.acl-main.245.txt,6 Discussion,2020,"gong et al.(2019) apply a spellcorrector to correct typos chosen to create ambiguity as to the original word, but these typos are not adversarially chosen to fool a model."
